the_geom,marker_id,meter_id,bay_id,last_edit,rd_seg_id,rd_seg_dsc,mean_lat,mean_long,location
"MULTIPOLYGON (((144.961291180199 -37.818161027113, 144.961227044656 -37.818179275644, 144.961220340704 -37.818164632621, 144.961284516955 -37.818146473114, 144.961291180199 -37.818161027113)))",1809S,,21234,20201208142112.0,20131.0,Flinders Lane between Queen Street and Market Street,-37.818162487121,144.96126285254257,"(-37.818162487121, 144.96126285254257)"
"MULTIPOLYGON (((144.939356132262 -37.813654409, 144.939326538861 -37.813605716213, 144.939346700516 -37.813598036905, 144.939376296223 -37.813646728827, 144.939356132262 -37.813654409)))",13741W,,23782,20210517135824.0,23225.0,Waterfront Way between Footscray Road and Docklands Drive,-37.813631859989,144.9393523600248,"(-37.813631859989, 144.9393523600248)"
"MULTIPOLYGON (((144.955956674018 -37.818481006848, 144.955893068723 -37.818499044472, 144.955884991307 -37.818481145703, 144.955948537567 -37.818462982695, 144.955956674018 -37.818481006848)))",2080N,,20241,20201208142002.0,20120.0,Collins Street between King Street and Spencer Street,-37.8184810373132,144.9559279891266,"(-37.8184810373132, 144.9559279891266)"
"MULTIPOLYGON (((144.98837044698 -37.809822729285, 144.988438660358 -37.809830215455, 144.988435346883 -37.80984922061, 144.988367133488 -37.809841734437, 144.98837044698 -37.809822729285)))",15725S,,15511,20201223122254.0,21583.0,Victoria Parade between Simpson Street and Powlett Street,-37.8098333258144,144.98839640693782,"(-37.8098333258144, 144.98839640693782)"
"MULTIPOLYGON (((144.942041818728 -37.804767988526, 144.941984271726 -37.8047613027, 144.941988600219 -37.804736961035, 144.942046119777 -37.804743734695, 144.942041818728 -37.804767988526)))",C10224,,2133,20201223122242.0,21330.0,Anderson Street between Miller Street and Victoria Street,-37.8047555950964,144.9420205258356,"(-37.8047555950964, 144.9420205258356)"
"MULTIPOLYGON (((144.958788546284 -37.812216849979, 144.958719150862 -37.812236813787, 144.958712440488 -37.812222192137, 144.958781849839 -37.812202258313, 144.958788546284 -37.812216849979)))",3469S,,10014,20201208140846.0,20044.0,Little Lonsdale Street between Queen Street and William Street,-37.812218992839,144.95875810675142,"(-37.812218992839, 144.95875810675142)"
"MULTIPOLYGON (((144.984267979698 -37.833326625058, 144.984335587007 -37.833334861336, 144.984332308339 -37.83335179057, 144.984264699903 -37.83334355337, 144.984267979698 -37.833326625058)))",20209S,,16291,20201223122254.0,22284.0,Acland Street between Anderson Street and Walsh Street,-37.833336691078394,144.98429371092897,"(-37.833336691078394, 144.98429371092897)"
"MULTIPOLYGON (((144.948594828199 -37.805048766872, 144.948585960836 -37.805099009707, 144.948564511224 -37.805096627317, 144.948563919206 -37.805096533433, 144.948563337918 -37.805096403932, 144.948562772599 -37.805096234912, 144.948562227528 -37.805096027653, 144.94856170683 -37.805095783723, 144.948561214445 -37.805095504967, 144.9485607541 -37.805095193496, 144.948560329277 -37.805094851666, 144.948559943193 -37.805094482065, 144.948559598768 -37.805094087489, 144.94855929861 -37.805093670925, 144.94855904499 -37.805093235525, 144.948558839826 -37.805092784583, 144.948558684673 -37.805092321513, 144.948558580704 -37.805091849819, 144.948558528705 -37.805091373071, 144.948558529071 -37.805090894875, 144.948558588288 -37.805090419574, 144.948566499281 -37.805045595968, 144.948594828199 -37.805048766872)))",7633S,,11038,20201208141003.0,20994.0,Victoria Street between Errol Street and Curzon Street,-37.80508827912856,144.94856489245518,"(-37.80508827912856, 144.94856489245518)"
"MULTIPOLYGON (((144.951064605385 -37.804162315527, 144.951060023395 -37.80418825364, 144.951034541173 -37.804185445571, 144.951043934575 -37.804132378381, 144.951069164343 -37.804135361389, 144.951064605385 -37.804162315527)))",6358E,,11877,20201208141100.0,20980.0,Leveson Street between Victoria Street and Queensberry Street,-37.8041610116725,144.95105614570934,"(-37.8041610116725, 144.95105614570934)"
"MULTIPOLYGON (((144.957203534677 -37.809254458766, 144.957207273294 -37.809233628965, 144.957281173259 -37.809241819382, 144.957277300676 -37.8092630596, 144.957203534677 -37.809254458766)))",6720N,,19820,20201208141932.0,,,-37.809249485095805,144.9572345633166,"(-37.809249485095805, 144.9572345633166)"
"MULTIPOLYGON (((144.968186989891 -37.810655988484, 144.968123098974 -37.810674770496, 144.968114780832 -37.810656871071, 144.96817865478 -37.810638044612, 144.968186989891 -37.810655988484)))",2845S,,20789,20201208142044.0,20003.0,Lonsdale Street between Exhibition Street and Russell Street,-37.8106563326294,144.9681581028736,"(-37.8106563326294, 144.9681581028736)"
"MULTIPOLYGON (((144.989317467299 -37.810970253234, 144.989382353668 -37.810977319784, 144.989378907632 -37.810997240102, 144.989314020136 -37.810990172629, 144.989317467299 -37.810970253234)))",15546N,,15559,20201223122254.0,21573.0,Albert Street between Hoddle Street and Simpson Street,-37.810981047796595,144.9893420432068,"(-37.810981047796595, 144.9893420432068)"
"MULTIPOLYGON (((144.988583876227 -37.817465543578, 144.988518139488 -37.817458964861, 144.988521517418 -37.817437725907, 144.988587254163 -37.817444303721, 144.988583876227 -37.817465543578)))",15259S,,15184,20201223122253.0,21958.0,Wellington Parade South between Punt Road and Vale Street,-37.817454416329,144.98855893270462,"(-37.817454416329, 144.98855893270462)"
"MULTIPOLYGON (((144.962504454559 -37.81436945246, 144.962432057026 -37.814390526306, 144.962424029802 -37.814373155116, 144.962496364021 -37.814351945905, 144.962504454559 -37.81436945246)))",2384N,,9201,20201208140802.0,20084.0,Bourke Street between Elizabeth Street and Queen Street,-37.8143709064494,144.96247227199342,"(-37.8143709064494, 144.96247227199342)"
"MULTIPOLYGON (((144.966526969393 -37.826576574272, 144.966511206922 -37.826629164933, 144.966484734758 -37.82662399727, 144.966500494679 -37.826571417383, 144.966526969393 -37.826576574272)))",8442E,,20132,20201208141953.0,22877.0,Intersection of Sturt Street and Grant Street,-37.826595545626006,144.96651007502902,"(-37.826595545626006, 144.96651007502902)"
"MULTIPOLYGON (((144.974220847523 -37.814098879844, 144.974244694194 -37.814150002963, 144.974225642016 -37.81415544903, 144.97420193501 -37.814104286856, 144.974220847523 -37.814098879844)))",29W,,21382,20201208142122.0,20198.0,Spring Street between Flinders Lane and Collins Street,-37.814121499707404,144.9742227932532,"(-37.814121499707404, 144.9742227932532)"
"MULTIPOLYGON (((144.983825170419 -37.809511871307, 144.983815684266 -37.809564000718, 144.983791795074 -37.809561263937, 144.983801282378 -37.809509134549, 144.983825170419 -37.809511871307)))",12064E,,15735,20201223122254.0,21588.0,Clarendon Street between Albert Street and Victoria Parade,-37.8095316283636,144.9838118205112,"(-37.8095316283636, 144.9838118205112)"
"MULTIPOLYGON (((144.962274501464 -37.818357966839, 144.962284507562 -37.818379814172, 144.962226893301 -37.818396390879, 144.962216903239 -37.818374539313, 144.962274501464 -37.818357966839)))",C1008,,19988,20201208141944.0,20170.0,Queen Street between Flinders Street and Flinders Lane,-37.8183733356084,144.962255461406,"(-37.8183733356084, 144.962255461406)"
"MULTIPOLYGON (((144.960645458931 -37.81389560107, 144.960589997841 -37.813911695237, 144.960582940514 -37.813896412528, 144.960638477722 -37.813880482794, 144.960645458931 -37.81389560107)))",2557S,,20215,20201208142001.0,20057.0,Little Bourke Street between Elizabeth Street and Queen Street,-37.813895958539796,144.96062046678782,"(-37.813895958539796, 144.96062046678782)"
"MULTIPOLYGON (((144.956120757465 -37.816942752445, 144.956098030382 -37.816949319506, 144.956077627052 -37.816903436191, 144.956100265898 -37.81689689644, 144.956101009049 -37.81689853596, 144.956100758126 -37.816898613611, 144.956120757465 -37.816942752445)))",1448E,,23771,20210517135824.0,20191.0,King Street between Little Collins Street and Bourke Street,-37.81691890094258,144.95610274363386,"(-37.81691890094258, 144.95610274363386)"
"MULTIPOLYGON (((144.953817151513 -37.805088184862, 144.953812922853 -37.805111847451, 144.953752345399 -37.805105155262, 144.953756591056 -37.805081494773, 144.953817151513 -37.805088184862)))",C5876,,12175,20201208141118.0,20956.0,Howard Street between Victoria Street and Queensberry Street,-37.805094973441996,144.9537912324668,"(-37.805094973441996, 144.9537912324668)"
"MULTIPOLYGON (((144.954438842934 -37.80768894855, 144.954416050186 -37.807695607007, 144.954413273263 -37.807689548828, 144.954393594109 -37.807646602995, 144.954416551769 -37.8076400186, 144.954438842934 -37.80768894855)))",5451W,,12305,20201208141124.0,21385.0,William Street between Capel Street and Rosslyn Street,-37.807674945755004,144.95441952586583,"(-37.807674945755004, 144.95441952586583)"
"MULTIPOLYGON (((144.970523584928 -37.808783368357, 144.970457324413 -37.808802528073, 144.970450715884 -37.808788135915, 144.970516931172 -37.808768968213, 144.970523584928 -37.808783368357)))",3323S,,8970,20201208140749.0,20034.0,Little Lonsdale Street between Spring Street and Exhibition Street,-37.808785273782995,144.970494428265,"(-37.808785273782995, 144.970494428265)"
"MULTIPOLYGON (((144.987665819429 -37.819023136682, 144.987657267201 -37.819076769251, 144.987630241806 -37.819073942669, 144.987638795189 -37.819020310122, 144.987665819429 -37.819023136682)))",15198E,,20423,20201208142017.0,21959.0,Vale Street between Wellington Parade South and Vale Street South,-37.8190434590812,144.98765158861082,"(-37.8190434590812, 144.98765158861082)"
"MULTIPOLYGON (((144.95276791051 -37.807603246985, 144.95279214184 -37.807591512306, 144.952825649725 -37.807634841198, 144.952801453497 -37.807646620651, 144.95276791051 -37.807603246985)))",C7202,,12428,20201208141131.0,21388.0,Rosslyn Street between Howard Street and King Street,-37.807615893625,144.95279101321643,"(-37.807615893625, 144.95279101321643)"
"MULTIPOLYGON (((144.945897580439 -37.795465457157, 144.945870834905 -37.795462494397, 144.945880306995 -37.795408760281, 144.945906999285 -37.795411717604, 144.945897580439 -37.795465457157)))",17024E,,17965,20201208141740.0,21229.0,Carroll Street between Canning Street and Erskine Street,-37.795442777319195,144.9458906604126,"(-37.795442777319195, 144.9458906604126)"
"MULTIPOLYGON (((144.978162352954 -37.81013898977, 144.978153578911 -37.810192638571, 144.978153509752 -37.810192633779, 144.978129094803 -37.810190100401, 144.9781380309 -37.810136466099, 144.978162352954 -37.81013898977)))",11901W,RW62,21397,20201208142123.0,21850.0,Lansdowne Street between Cathedral Place and Albert Street,-37.810164969731666,144.97814982004567,"(-37.810164969731666, 144.97814982004567)"
"MULTIPOLYGON (((144.976039399997 -37.810676750755, 144.976035873291 -37.810697331621, 144.97597189203 -37.810690291306, 144.975975402473 -37.81066980749, 144.976039399997 -37.810676750755)))",12384N,,14271,20201208141328.0,21851.0,Cathedral Place between Lansdowne Street and Gisborne Street,-37.8106821863854,144.97601239355762,"(-37.8106821863854, 144.97601239355762)"
"MULTIPOLYGON (((144.959237604367 -37.811728219247, 144.959179952478 -37.811744802889, 144.959169114685 -37.811721087158, 144.959226765423 -37.811704503501, 144.959237604367 -37.811728219247)))",C1260,,9079,20201208140755.0,20177.0,Queen Street between Little Lonsdale Street and La Trobe Street,-37.8117253664084,144.95921020826398,"(-37.8117253664084, 144.95921020826398)"
"MULTIPOLYGON (((144.958644907069 -37.813312670999, 144.958679358763 -37.813302608265, 144.958699685553 -37.813346595563, 144.958665233841 -37.813356658303, 144.958644907069 -37.813312670999)))",C3072,,8601,20201208140727.0,20011.0,Lonsdale Street between Queen Street and William Street,-37.8133262408258,144.958666818459,"(-37.8133262408258, 144.958666818459)"
"MULTIPOLYGON (((144.945850484442 -37.79573416929, 144.945823370489 -37.795731137911, 144.945832884082 -37.795677425252, 144.945859902255 -37.795680428824, 144.945850484442 -37.79573416929)))",17014E,,17960,20201208141739.0,21229.0,Carroll Street between Canning Street and Erskine Street,-37.795711466113396,144.945843425142,"(-37.795711466113396, 144.945843425142)"
"MULTIPOLYGON (((144.943452264618 -37.819857240131, 144.943388283811 -37.819875847439, 144.943379020311 -37.819855804869, 144.943443002239 -37.819837197585, 144.943452264618 -37.819857240131)))",13252N,,22085,20201208142206.0,22913.0,Bourke Street between Enterprize Way and Cumberland Street,-37.819856666031,144.9434229671194,"(-37.819856666031, 144.9434229671194)"
"MULTIPOLYGON (((144.955653196689 -37.809496362822, 144.955648730979 -37.809522658189, 144.955578822436 -37.80951697823, 144.955583061578 -37.809490249972, 144.955653196689 -37.809496362822)))",C6822,,1765,20210623144303.0,,,-37.80950452240701,144.9556234016742,"(-37.80950452240701, 144.9556234016742)"
"MULTIPOLYGON (((144.978098785777 -37.810524671462, 144.978089925489 -37.810578313367, 144.97806527142 -37.810575755141, 144.978074139648 -37.810522114276, 144.978098785777 -37.810524671462)))",11887W,RW62,21394,20201208142123.0,21850.0,Lansdowne Street between Cathedral Place and Albert Street,-37.8105451051416,144.97808538162218,"(-37.8105451051416, 144.97808538162218)"
"MULTIPOLYGON (((144.961174427274 -37.816106618717, 144.96123202749 -37.816089916995, 144.961242165089 -37.816111918092, 144.961184563697 -37.816128620699, 144.961174427274 -37.816106618717)))",C1106,,19964,20201208141943.0,20172.0,Queen Street between Collins Street and Little Collins Street,-37.816108738644004,144.9612015221648,"(-37.816108738644004, 144.9612015221648)"
"MULTIPOLYGON (((144.98679016817 -37.832880173163, 144.986800314829 -37.832829261675, 144.986830644424 -37.8328330642, 144.986820497785 -37.832883975692, 144.98679016817 -37.832880173163)))",20430E,,16108,20201223122254.0,22290.0,Airlie Street between Clowes Street and The Righi,-37.8328613295786,144.98680635867558,"(-37.8328613295786, 144.98680635867558)"
"MULTIPOLYGON (((144.951736857668 -37.811949769722, 144.951670538569 -37.811968515814, 144.951662855879 -37.811951273371, 144.951729131525 -37.81193241388, 144.951736857668 -37.811949769722)))",11539S,,10241,20201208140900.0,21514.0,Jeffcott Street between Spencer Street and King Street,-37.811950348501796,144.9517072482618,"(-37.811950348501796, 144.9517072482618)"
"MULTIPOLYGON (((144.95370466874 -37.805372486932, 144.953709315208 -37.805346404743, 144.953769772714 -37.805353211124, 144.95376511072 -37.80537928043, 144.95370466874 -37.805372486932)))",C5854,,12170,20201208141118.0,20956.0,Howard Street between Victoria Street and Queensberry Street,-37.805364774032206,144.9537307072244,"(-37.805364774032206, 144.9537307072244)"
"MULTIPOLYGON (((144.970589909448 -37.828752524482, 144.970552147652 -37.82881447548, 144.970526372672 -37.828804640032, 144.970551119494 -37.828763842367, 144.970589909448 -37.828752524482)))",9248N,,13771,20201208141248.0,22103.0,Coventry Street between St Kilda Road and Wells Street,-37.8287776013686,144.9705618917428,"(-37.8287776013686, 144.9705618917428)"
"MULTIPOLYGON (((144.954571327595 -37.813572819735, 144.954549414301 -37.813579156428, 144.954530216418 -37.813537240028, 144.954551901818 -37.81353096967, 144.954571327595 -37.813572819735)))",4468E,,9600,20201208140823.0,20194.0,King Street between Lonsdale Street and Little Lonsdale Street,-37.8135586011192,144.9545548375454,"(-37.8135586011192, 144.9545548375454)"
"MULTIPOLYGON (((144.969653508112 -37.829197499069, 144.969613665101 -37.829209086854, 144.969638528709 -37.829153897842, 144.969672661952 -37.829143984192, 144.969653508112 -37.829197499069)))",9289S,,20301,20210302110500.0,22103.0,Coventry Street between St Kilda Road and Wells Street,-37.829180393405196,144.9696463743972,"(-37.829180393405196, 144.9696463743972)"
